airline,arrival,class,currency,departure,points,program,tax,type,unit
JL,SFO,Premium Economy,JPY,NRT,70800,QFF,57240.0,Classic Reward,Points
JL,HND,Premium Economy,USD,SFO,70800,QFF,329.4,Classic Reward,Points
JL,NRT,Premium Economy,USD,SFO,70800,QFF,329.4,Classic Reward,Points
JL,SFO,Premium Economy,JPY,HND,70800,QFF,57180.0,Classic Reward,Points
JL,HND,Premium Economy,EUR,HEL,70800,QFF,276.01,Classic Reward,Points
JL,HNL,Business,JPY,HND,75000,QFF,40700.0,Classic Reward,Points
JL,NRT,Business,IDR,CGK,75000,QFF,3296000.0,Classic Reward,Points
JL,SEA,Business,JPY,NRT,75000,QFF,57240.0,Classic Reward,Points
JL,HND,Business,USD,HNL,75000,QFF,222.4,Classic Reward,Points
JL,NRT,Business,CAD,YVR,75000,QFF,426.16,Classic Reward,Points
JL,NRT,Business,USD,SEA,75000,QFF,329.4,Classic Reward,Points
JL,NRT,Business,USD,HNL,75000,QFF,222.4,Classic Reward,Points
JL,HNL,Business,JPY,NRT,75000,QFF,40700.0,Classic Reward,Points
JL,CGK,Business,JPY,NRT,75000,QFF,34910.0,Classic Reward,Points
JL,BOS,Premium Economy,JPY,NRT,81800,QFF,57240.0,Classic Reward,Points
JL,HND,Premium Economy,EUR,CDG,81800,QFF,317.54,Classic Reward,Points
JL,KUL,Premium Economy,IDR,CGK,81800,QFF,5862700.0,Classic Reward,Points
JL,DFW,Premium Economy,JPY,HND,81800,QFF,57180.0,Classic Reward,Points
JL,JFK,Premium Economy,JPY,HND,81800,QFF,57180.0,Classic Reward,Points
JL,ORD,Premium Economy,JPY,HND,81800,QFF,57180.0,Classic Reward,Points
JL,FRA,Premium Economy,JPY,NRT,81800,QFF,51410.0,Classic Reward,Points
JL,HND,Premium Economy,USD,ORD,81800,QFF,329.4,Classic Reward,Points
JL,HND,Premium Economy,GBP,LHR,81800,QFF,471.69,Classic Reward,Points
JL,HND,Premium Economy,USD,JFK,81800,QFF,329.4,Classic Reward,Points
JL,CDG,Premium Economy,JPY,HND,81800,QFF,51350.0,Classic Reward,Points
JL,NRT,Premium Economy,EUR,FRA,81800,QFF,366.13,Classic Reward,Points
JL,CGK,Premium Economy,MYR,KUL,81800,QFF,1755.0,Classic Reward,Points
JL,HND,Premium Economy,USD,DFW,81800,QFF,329.4,Classic Reward,Points
JL,LHR,Premium Economy,JPY,HND,81800,QFF,51350.0,Classic Reward,Points
JL,NRT,Premium Economy,USD,BOS,81800,QFF,329.4,Classic Reward,Points
JL,HND,Business,USD,SFO,90000,QFF,329.4,Classic Reward,Points
JL,NRT,Business,USD,SAN,90000,QFF,329.4,Classic Reward,Points
JL,HND,Business,AUD,SYD,90000,QFF,102.65,Classic Reward,Points
JL,SFO,Business,JPY,HND,90000,QFF,57180.0,Classic Reward,Points
JL,SFO,Business,JPY,NRT,90000,QFF,57240.0,Classic Reward,Points
JL,NRT,Business,USD,SFO,90000,QFF,329.4,Classic Reward,Points
JL,SAN,Business,JPY,NRT,90000,QFF,57240.0,Classic Reward,Points
JL,HND,Business,EUR,HEL,90000,QFF,276.01,Classic Reward,Points
JL,KIX,Business,EUR,HEL,90000,QFF,276.01,Classic Reward,Points
JL,HKG,Premium Economy,GBP,LHR,93500,QFF,477.69,Classic Reward,Points
JL,HND,Business,USD,LAX,104500,QFF,329.4,Classic Reward,Points
JL,NRT,Business,USD,BOS,104500,QFF,329.4,Classic Reward,Points
JL,KUL,Business,IDR,CGK,104500,QFF,5862700.0,Classic Reward,Points
JL,FRA,Business,JPY,NRT,104500,QFF,51410.0,Classic Reward,Points
JL,HND,Business,USD,ORD,104500,QFF,329.4,Classic Reward,Points
JL,HND,Business,GBP,LHR,104500,QFF,471.69,Classic Reward,Points
JL,ORD,Business,JPY,HND,104500,QFF,57180.0,Classic Reward,Points
JL,CGK,Business,MYR,KUL,104500,QFF,1797.0,Classic Reward,Points
JL,HND,Business,USD,DFW,104500,QFF,329.4,Classic Reward,Points
JL,BOS,Business,JPY,NRT,104500,QFF,57240.0,Classic Reward,Points
JL,NRT,Business,EUR,FRA,104500,QFF,366.13,Classic Reward,Points
JL,SIN,Premium Economy,GBP,LHR,109000,QFF,482.49,Classic Reward,Points
JL,LHR,Premium Economy,SGD,SIN,109000,QFF,484.9,Classic Reward,Points
JL,HNL,Premium Economy,AUD,SYD,109000,QFF,182.95,Classic Reward,Points
JL,LHR,Premium Economy,MYR,KUL,109000,QFF,1608.0,Classic Reward,Points
JL,BKK,Business,EUR,HEL,119200,QFF,289.95,Classic Reward,Points
JL,PVG,Business,GBP,LHR,119200,QFF,474.49,Classic Reward,Points
JL,HKG,Business,GBP,LHR,119200,QFF,477.69,Classic Reward,Points
JL,HEL,Business,THB,BKK,119200,QFF,11735.0,Classic Reward,Points
JL,TPE,Business,EUR,FRA,119200,QFF,380.62,Classic Reward,Points
JL,SFO,First,JPY,HND,129300,QFF,57130.0,Classic Reward,Points
JL,SEA,Premium Economy,EUR,HEL,129800,QFF,607.12,Classic Reward,Points
JL,LHR,Business,SGD,SIN,139200,QFF,484.8,Classic Reward,Points
JL,DEL,Business,EUR,HEL,139200,QFF,288.51,Classic Reward,Points
JL,HEL,Business,SGD,SIN,139200,QFF,484.9,Classic Reward,Points
JL,SIN,Business,GBP,LHR,139200,QFF,482.49,Classic Reward,Points
JL,HEL,Business,INR,DEL,139200,QFF,30556.0,Classic Reward,Points
JL,SIN,Business,EUR,HEL,139200,QFF,298.33,Classic Reward,Points
JL,HND,First,GBP,LHR,149800,QFF,469.69,Classic Reward,Points
JL,CDG,First,JPY,HND,149800,QFF,51350.0,Classic Reward,Points
JL,HND,First,USD,DFW,149800,QFF,329.4,Classic Reward,Points
JL,LHR,First,JPY,HND,149800,QFF,51350.0,Classic Reward,Points
JL,DFW,First,JPY,HND,149800,QFF,57180.0,Classic Reward,Points
JL,HND,First,EUR,CDG,149800,QFF,373.1,Classic Reward,Points
JL,LAX,Premium Economy,EUR,CDG,152600,QFF,638.9,Classic Reward,Points
JL,SFO,Premium Economy,GBP,LHR,152600,QFF,739.49,Classic Reward,Points
JL,SFO,Premium Economy,EUR,CDG,152600,QFF,639.09,Classic Reward,Points
JL,LHR,First,SGD,SIN,199300,QFF,481.8,Classic Reward,Points
JQ,NAN,Economy,AUD,SYD,14400,QFF,106.16,Classic Reward,Points
JQ,SYD,Economy,FJD,NAN,14400,QFF,229.36,Classic Reward,Points
JQ,NAN,Economy,AUD,AVV,18000,QFF,123.57,Classic Reward,Points
JQ,PER,Economy,SGD,SIN,18000,QFF,127.3,Classic Reward,Points
JQ,AVV,Economy,FJD,NAN,18000,QFF,255.66,Classic Reward,Points
JQ,DPS,Economy,AUD,SYD,18000,QFF,139.35,Classic Reward,Points
JQ,NAN,Economy,AUD,MEL,18000,QFF,105.72,Classic Reward,Points
JQ,DPS,Economy,AUD,AVV,18000,QFF,144.57,Classic Reward,Points
JQ,MEL,Economy,IDR,DPS,18000,QFF,876400.0,Classic Reward,Points
JQ,MEL,Economy,FJD,NAN,18000,QFF,218.76,Classic Reward,Points
JQ,SYD,Economy,IDR,DPS,18000,QFF,940600.0,Classic Reward,Points
JQ,AVV,Economy,IDR,DPS,18000,QFF,1122300.0,Classic Reward,Points
JQ,DPS,Economy,AUD,MEL,18000,QFF,125.84,Classic Reward,Points
JQ,SYD,Economy,SGD,SIN,21500,QFF,145.4,Classic Reward,Points
JQ,SIN,Economy,AUD,MEL,21500,QFF,135.84,Classic Reward,Points
JQ,SIN,Economy,AUD,SYD,21500,QFF,150.23,Classic Reward,Points
JQ,AKL,Economy,FJD,NAN,21500,QFF,290.26,Classic Reward,Points
JQ,NRT,Economy,AUD,BNE,21500,QFF,148.33,Classic Reward,Points
JQ,NRT,Economy,AUD,SYD,26000,QFF,178.92,Classic Reward,Points
JQ,NRT,Economy,AUD,MEL,26000,QFF,147.68,Classic Reward,Points
JQ,ICN,Economy,AUD,SYD,26000,QFF,147.16,Classic Reward,Points
JQ,SYD,Economy,THB,BKK,26000,QFF,2895.0,Classic Reward,Points
JQ,HNL,Economy,AUD,SYD,26000,QFF,197.06,Classic Reward,Points
JQ,SYD,Economy,USD,HNL,32000,QFF,88.3,Classic Reward,Points
JQ,DPS,Business,AUD,MEL,42200,QFF,185.84,Classic Reward,Points
JQ,MEL,Business,IDR,DPS,42200,QFF,1493100.0,Classic Reward,Points
JQ,DPS,Business,AUD,SYD,42200,QFF,187.16,Classic Reward,Points
JQ,SYD,Business,IDR,DPS,42200,QFF,1566400.0,Classic Reward,Points
JQ,NRT,Business,AUD,BNE,51300,QFF,188.33,Classic Reward,Points
JQ,SIN,Business,AUD,MEL,51300,QFF,206.72,Classic Reward,Points
JQ,ICN,Business,AUD,SYD,61500,QFF,187.16,Classic Reward,Points
JQ,SYD,Business,USD,HNL,61500,QFF,119.8,Classic Reward,Points
JQ,HNL,Business,AUD,SYD,61500,QFF,257.06,Classic Reward,Points
KL,CGK,Economy,MYR,KUL,14000,QFF,151.0,Classic Reward,Points
KL,KUL,Economy,IDR,CGK,14000,QFF,607000.0,Classic Reward,Points
KL,KUL,Business,IDR,CGK,30000,QFF,607000.0,Classic Reward,Points
KL,CGK,Business,MYR,KUL,30000,QFF,193.0,Classic Reward,Points
KL,AMS,Economy,USD,JFK,30200,QFF,255.8,Classic Reward,Points
KL,BOM,Economy,GBP,LHR,30200,QFF,267.69,Classic Reward,Points
KL,IAD,Economy,GBP,LHR,30200,QFF,352.99,Classic Reward,Points
KL,AMS,Economy,USD,IAD,30200,QFF,255.8,Classic Reward,Points
KL,JFK,Economy,GBP,LCY,30200,QFF,373.32,Classic Reward,Points
KL,IAD,Economy,EUR,CDG,30200,QFF,255.26,Classic Reward,Points
KL,BOM,Economy,GBP,LCY,30200,QFF,288.72,Classic Reward,Points
KL,ORD,Economy,GBP,LCY,30200,QFF,373.62,Classic Reward,Points
KL,ORD,Economy,GBP,LHR,30200,QFF,352.99,Classic Reward,Points
KL,JFK,Economy,EUR,AMS,30200,QFF,213.22,Classic Reward,Points
KL,ORD,Economy,EUR,AMS,30200,QFF,218.84,Classic Reward,Points
KL,JFK,Economy,EUR,FCO,30200,QFF,238.15,Classic Reward,Points
KL,AMS,Economy,USD,ORD,30200,QFF,255.8,Classic Reward,Points
KL,ORD,Economy,EUR,CDG,30200,QFF,255.26,Classic Reward,Points
KL,IAD,Economy,EUR,AMS,30200,QFF,218.84,Classic Reward,Points
KL,CDG,Economy,USD,IAD,30200,QFF,320.2,Classic Reward,Points
KL,LHR,Economy,USD,IAD,30200,QFF,323.6,Classic Reward,Points
KL,JFK,Economy,EUR,HEL,30200,QFF,225.0,Classic Reward,Points
KL,DEL,Economy,GBP,LHR,30200,QFF,268.09,Classic Reward,Points
KL,DEL,Economy,GBP,LCY,30200,QFF,288.72,Classic Reward,Points
KL,LCY,Economy,USD,IAD,30200,QFF,323.4,Classic Reward,Points
KL,IAD,Economy,GBP,LCY,30200,QFF,373.62,Classic Reward,Points
KL,LCY,Economy,USD,JFK,30200,QFF,323.6,Classic Reward,Points
KL,LHR,Economy,USD,LAX,37800,QFF,323.4,Classic Reward,Points
KL,LAX,Economy,EUR,AMS,37800,QFF,220.83,Classic Reward,Points
KL,SFO,Economy,EUR,AMS,37800,QFF,220.83,Classic Reward,Points
KL,AMS,Economy,HKD,HKG,37800,QFF,835.0,Classic Reward,Points
KL,PVG,Economy,GBP,LHR,37800,QFF,311.29,Classic Reward,Points
KL,LCY,Economy,USD,SFO,37800,QFF,323.6,Classic Reward,Points
KL,SFO,Economy,GBP,LHR,37800,QFF,354.99,Classic Reward,Points
KL,AMS,Economy,USD,SFO,37800,QFF,255.8,Classic Reward,Points
KL,ORD,Economy,EUR,MAD,37800,QFF,228.69,Classic Reward,Points
KL,BLR,Economy,GBP,LCY,37800,QFF,285.22,Classic Reward,Points
KL,LAX,Economy,GBP,LHR,37800,QFF,354.79,Classic Reward,Points
KL,HEL,Economy,USD,ORD,37800,QFF,323.4,Classic Reward,Points
KL,LCY,Economy,USD,LAX,37800,QFF,323.4,Classic Reward,Points
KL,LHR,Economy,USD,SFO,37800,QFF,323.6,Classic Reward,Points
KL,ORD,Economy,EUR,HEL,37800,QFF,228.03,Classic Reward,Points
KL,BLR,Economy,GBP,LHR,37800,QFF,268.09,Classic Reward,Points
KL,AMS,Economy,USD,LAX,37800,QFF,255.8,Classic Reward,Points
KL,LHR,Economy,CNY,PVG,37800,QFF,1846.0,Classic Reward,Points
KL,MAD,Economy,HKD,HKG,45000,QFF,1007.0,Classic Reward,Points
KL,MAD,Economy,USD,LAX,45000,QFF,323.4,Classic Reward,Points
KL,SIN,Economy,GBP,LHR,45000,QFF,270.79,Classic Reward,Points
KL,HKG,Economy,EUR,MAD,45000,QFF,208.62,Classic Reward,Points
KL,MAD,Economy,USD,SFO,45000,QFF,323.6,Classic Reward,Points
KL,TPE,Economy,EUR,VIE,45000,QFF,232.46,Classic Reward,Points
KL,LHR,Economy,HKD,HKG,45000,QFF,1007.0,Classic Reward,Points
KL,CDG,Economy,USD,LAX,45000,QFF,322.8,Classic Reward,Points
KL,LCY,Economy,HKD,HKG,45000,QFF,1005.0,Classic Reward,Points
KL,HKG,Economy,GBP,LHR,45000,QFF,270.59,Classic Reward,Points
KL,BKK,Economy,EUR,HEL,45000,QFF,209.28,Classic Reward,Points
KL,SFO,Economy,EUR,MAD,45000,QFF,230.68,Classic Reward,Points
KL,HKG,Economy,GBP,MAN,45000,QFF,269.38,Classic Reward,Points
KL,HEL,Economy,CNY,PVG,45000,QFF,1823.0,Classic Reward,Points
KL,LAX,Economy,EUR,HEL,45000,QFF,230.03,Classic Reward,Points
KL,LCY,Economy,SGD,SIN,45000,QFF,342.8,Classic Reward,Points
KL,SIN,Economy,GBP,LCY,45000,QFF,294.32,Classic Reward,Points
KL,HKG,Economy,CHF,ZRH,45000,QFF,231.95,Classic Reward,Points
KL,SFO,Economy,EUR,BCN,45000,QFF,226.76,Classic Reward,Points
KL,HEL,Economy,HKD,HKG,45000,QFF,1007.0,Classic Reward,Points
KL,TPE,Economy,EUR,FRA,45000,QFF,287.15,Classic Reward,Points
KL,HEL,Economy,USD,LAX,45000,QFF,322.8,Classic Reward,Points
KL,LAX,Economy,EUR,BCN,45000,QFF,226.76,Classic Reward,Points
KL,BCN,Economy,USD,LAX,45000,QFF,322.8,Classic Reward,Points
KL,HKG,Economy,EUR,FRA,45000,QFF,290.11,Classic Reward,Points
KL,ZRH,Economy,HKD,HKG,45000,QFF,1007.0,Classic Reward,Points
KL,HKG,Economy,EUR,HEL,45000,QFF,208.47,Classic Reward,Points
KL,FRA,Economy,HKD,HKG,45000,QFF,1032.0,Classic Reward,Points
KL,LAX,Economy,EUR,MAD,45000,QFF,230.69,Classic Reward,Points
KL,KUL,Economy,GBP,LHR,45000,QFF,273.69,Classic Reward,Points
KL,BCN,Economy,USD,SFO,45000,QFF,322.8,Classic Reward,Points
KL,HEL,Economy,SGD,SIN,50300,QFF,342.9,Classic Reward,Points
KL,SIN,Economy,EUR,HEL,50300,QFF,205.51,Classic Reward,Points
KL,NRT,Economy,USD,BOS,61500,QFF,345.3,Classic Reward,Points
KL,NRT,Economy,CAD,YVR,66200,QFF,674.16,Classic Reward,Points
KL,NRT,Economy,USD,ORD,66200,QFF,345.3,Classic Reward,Points
KL,CDG,Business,USD,IAD,75000,QFF,1073.6,Classic Reward,Points
KL,IAD,Business,GBP,LHR,75000,QFF,785.59,Classic Reward,Points
KL,DEL,Business,GBP,LCY,75000,QFF,446.72,Classic Reward,Points
KL,JFK,Business,GBP,LCY,75000,QFF,806.62,Classic Reward,Points
KL,ORD,Business,GBP,LHR,75000,QFF,785.99,Classic Reward,Points
KL,LHR,Business,USD,IAD,75000,QFF,1073.4,Classic Reward,Points
KL,BOM,Business,GBP,LCY,75000,QFF,441.22,Classic Reward,Points
KL,BOM,Business,GBP,LHR,75000,QFF,426.09,Classic Reward,Points
KL,AMS,Business,USD,ORD,75000,QFF,1005.8,Classic Reward,Points
KL,LCY,Business,USD,JFK,75000,QFF,1073.6,Classic Reward,Points
KL,AMS,Business,USD,IAD,75000,QFF,1005.8,Classic Reward,Points
KL,ORD,Business,GBP,LCY,75000,QFF,806.62,Classic Reward,Points
KL,LCY,Business,USD,IAD,75000,QFF,1073.4,Classic Reward,Points
KL,IAD,Business,GBP,LCY,75000,QFF,806.22,Classic Reward,Points
KL,JFK,Business,EUR,AMS,75000,QFF,395.84,Classic Reward,Points
KL,DEL,Business,GBP,LHR,75000,QFF,420.59,Classic Reward,Points
KL,AMS,Business,USD,JFK,75000,QFF,1005.8,Classic Reward,Points
KL,LCY,Business,USD,SFO,90000,QFF,1072.8,Classic Reward,Points
KL,BLR,Business,GBP,LHR,90000,QFF,425.69,Classic Reward,Points
KL,HKG,Business,EUR,AMS,90000,QFF,265.28,Classic Reward,Points
KL,BLR,Business,GBP,LCY,90000,QFF,441.22,Classic Reward,Points
KL,PVG,Business,GBP,LHR,90000,QFF,462.79,Classic Reward,Points
KL,ORD,Business,EUR,MAD,90000,QFF,455.69,Classic Reward,Points
KL,AMS,Business,HKD,HKG,90000,QFF,1005.0,Classic Reward,Points
KL,LHR,Business,USD,SFO,90000,QFF,1073.6,Classic Reward,Points
KL,ORD,Business,EUR,HEL,90000,QFF,405.03,Classic Reward,Points
KL,LHR,Business,CNY,PVG,90000,QFF,2352.0,Classic Reward,Points
KL,BKK,Business,EUR,HEL,104500,QFF,272.83,Classic Reward,Points
KL,LCY,Business,SGD,SIN,104500,QFF,424.3,Classic Reward,Points
KL,KUL,Business,GBP,LHR,104500,QFF,435.59,Classic Reward,Points
KL,FRA,Business,HKD,HKG,104500,QFF,1210.0,Classic Reward,Points
KL,HKG,Business,CHF,ZRH,104500,QFF,299.1,Classic Reward,Points
KL,LCY,Business,MYR,KUL,104500,QFF,1436.0,Classic Reward,Points
KL,ZRH,Business,HKD,HKG,104500,QFF,1185.0,Classic Reward,Points
KL,BCN,Business,USD,SFO,104500,QFF,1073.4,Classic Reward,Points
KL,MAD,Business,HKD,HKG,104500,QFF,1185.0,Classic Reward,Points
KL,CDG,Business,USD,LAX,104500,QFF,1072.8,Classic Reward,Points
KL,SIN,Business,GBP,LHR,104500,QFF,439.69,Classic Reward,Points
KL,LAX,Business,EUR,BCN,104500,QFF,460.72,Classic Reward,Points
KL,BCN,Business,USD,LAX,104500,QFF,1072.8,Classic Reward,Points
KL,SFO,Business,EUR,BCN,104500,QFF,460.72,Classic Reward,Points
KL,LCY,Business,TWD,TPE,104500,QFF,9373.0,Classic Reward,Points
KL,HKG,Business,EUR,FRA,104500,QFF,356.11,Classic Reward,Points
KL,HEL,Business,CNY,PVG,104500,QFF,2327.0,Classic Reward,Points
KL,KUL,Business,GBP,LCY,104500,QFF,460.32,Classic Reward,Points
KL,HKG,Business,GBP,LCY,104500,QFF,460.32,Classic Reward,Points
KL,SIN,Business,GBP,LCY,104500,QFF,460.32,Classic Reward,Points
KL,MAD,Business,USD,SFO,104500,QFF,1073.4,Classic Reward,Points
KL,HKG,Business,EUR,MAD,104500,QFF,274.62,Classic Reward,Points
KL,HKG,Business,EUR,HEL,104500,QFF,274.47,Classic Reward,Points
KL,FRA,Business,TWD,TPE,104500,QFF,9373.0,Classic Reward,Points
KL,LCY,Business,HKD,HKG,104500,QFF,1184.0,Classic Reward,Points
KL,LHR,Business,HKD,HKG,104500,QFF,1185.0,Classic Reward,Points
KL,HEL,Business,THB,BKK,104500,QFF,10120.0,Classic Reward,Points
KL,HKG,Business,GBP,MAN,104500,QFF,434.38,Classic Reward,Points
KL,HEL,Business,HKD,HKG,104500,QFF,1185.0,Classic Reward,Points
KL,CDG,Business,HKD,HKG,104500,QFF,1184.0,Classic Reward,Points
KL,SIN,Business,EUR,HEL,119200,QFF,271.51,Classic Reward,Points
KL,HEL,Business,SGD,SIN,119200,QFF,424.3,Classic Reward,Points
LA,LAX,Economy,AUD,SYD,66200,QFF,204.78,Classic Reward,Points
LY,BCN,Economy,USD,LAX,70300,QFF,31.8,Classic Reward,Points
LY,LAX,Economy,GBP,LHR,70300,QFF,171.39,Classic Reward,Points
LY,CDG,Economy,USD,LAX,70300,QFF,31.8,Classic Reward,Points
LY,NRT,Economy,USD,BOS,75600,QFF,31.8,Classic Reward,Points
LY,LAX,Premium Economy,GBP,LHR,128000,QFF,277.39,Classic Reward,Points
LY,CDG,Premium Economy,USD,LAX,128000,QFF,31.8,Classic Reward,Points
LY,LHR,Premium Economy,USD,LAX,128000,QFF,31.8,Classic Reward,Points
LY,NRT,Premium Economy,USD,BOS,141600,QFF,31.8,Classic Reward,Points
LY,BCN,Business,USD,LAX,163000,QFF,31.8,Classic Reward,Points
LY,CDG,Business,USD,LAX,163000,QFF,31.8,Classic Reward,Points
LY,LAX,Business,GBP,LHR,163000,QFF,277.39,Classic Reward,Points
MH,KUL,Economy,IDR,CGK,14000,QFF,391000.0,Classic Reward,Points
MH,CGK,Economy,MYR,KUL,14000,QFF,74.0,Classic Reward,Points
MH,SIN,Economy,AUD,PER,24500,QFF,109.19,Classic Reward,Points
MH,PER,Economy,MYR,KUL,24500,QFF,215.0,Classic Reward,Points
MH,KUL,Economy,JPY,NRT,24500,QFF,5910.0,Classic Reward,Points
MH,CGK,Economy,KRW,ICN,24500,QFF,45200.0,Classic Reward,Points
MH,KUL,Economy,AUD,PER,24500,QFF,109.19,Classic Reward,Points
MH,PER,Economy,SGD,SIN,24500,QFF,102.7,Classic Reward,Points
MH,ICN,Economy,IDR,CGK,24500,QFF,468800.0,Classic Reward,Points
MH,KUL,Economy,AUD,ADL,24500,QFF,122.14,Classic Reward,Points
MH,KUL,Economy,AUD,MEL,30200,QFF,139.15,Classic Reward,Points
MH,NRT,Economy,IDR,CGK,30200,QFF,468800.0,Classic Reward,Points
MH,CGK,Economy,AUD,MEL,30200,QFF,139.15,Classic Reward,Points
MH,ICN,Economy,PHP,MNL,30200,QFF,550.0,Classic Reward,Points
MH,CGK,Economy,JPY,NRT,30200,QFF,5900.0,Classic Reward,Points
MH,KUL,Economy,AUD,SYD,30200,QFF,129.65,Classic Reward,Points
MH,CGK,Economy,AUD,SYD,37800,QFF,119.65,Classic Reward,Points
MH,BKK,Economy,AUD,SYD,37800,QFF,131.85,Classic Reward,Points
MH,KUL,Economy,GBP,LHR,45000,QFF,259.89,Classic Reward,Points
MH,LHR,Economy,SGD,SIN,45000,QFF,82.2,Classic Reward,Points
MH,LHR,Economy,MYR,KUL,45000,QFF,154.0,Classic Reward,Points
MH,SIN,Economy,GBP,LHR,45000,QFF,292.89,Classic Reward,Points
MH,NRT,Economy,AUD,MEL,50300,QFF,147.68,Classic Reward,Points
MH,PER,Business,SGD,SIN,61200,QFF,106.7,Classic Reward,Points
MH,PER,Business,MYR,KUL,61200,QFF,355.0,Classic Reward,Points
MH,KUL,Business,AUD,ADL,61200,QFF,126.64,Classic Reward,Points
MH,KUL,Business,AUD,PER,61200,QFF,113.69,Classic Reward,Points
MH,ADL,Business,MYR,KUL,61200,QFF,363.0,Classic Reward,Points
MH,KUL,Business,JPY,NRT,61200,QFF,6200.0,Classic Reward,Points
MH,SIN,Business,AUD,PER,61200,QFF,113.59,Classic Reward,Points
MH,LHR,Economy,AUD,PER,61500,QFF,131.59,Classic Reward,Points
MH,LHR,Economy,INR,BOM,61500,QFF,4286.0,Classic Reward,Points
MH,PKX,Economy,GBP,LHR,61500,QFF,332.89,Classic Reward,Points
MH,PER,Economy,GBP,LHR,61500,QFF,359.29,Classic Reward,Points
MH,NRT,Economy,GBP,LHR,66200,QFF,343.89,Classic Reward,Points
MH,LHR,Economy,JPY,NRT,66200,QFF,8090.0,Classic Reward,Points
MH,MEL,Business,MYR,KUL,75000,QFF,383.0,Classic Reward,Points
MH,KUL,Business,AUD,MEL,75000,QFF,143.65,Classic Reward,Points
MH,SIN,Business,AUD,MEL,75000,QFF,143.65,Classic Reward,Points
MH,KUL,Business,AUD,SYD,75000,QFF,134.15,Classic Reward,Points
MH,DPS,Business,AUD,MEL,90000,QFF,143.65,Classic Reward,Points
MH,CMB,Business,AUD,MEL,90000,QFF,150.58,Classic Reward,Points
MH,MEL,Business,IDR,DPS,90000,QFF,808600.0,Classic Reward,Points
MH,DPS,Business,AUD,SYD,90000,QFF,134.15,Classic Reward,Points
MH,NRT,Business,PHP,MNL,90000,QFF,550.0,Classic Reward,Points
MH,BLR,Business,AUD,SYD,104500,QFF,152.05,Classic Reward,Points
MH,MEL,Business,JPY,NRT,119200,QFF,11610.0,Classic Reward,Points
MH,NRT,Business,AUD,MEL,119200,QFF,166.05,Classic Reward,Points
MH,NRT,Business,AUD,SYD,119200,QFF,156.55,Classic Reward,Points
NH,HAN,Economy,AUD,NRT,20000,VA,41.3,Velocity Award,Points
NH,NRT,Economy,AUD,HAN,20000,VA,40.4,Velocity Award,Points
NH,NRT,Economy,AUD,MNL,20000,VA,14.7,Velocity Award,Points
NH,MNL,Economy,AUD,HND,20000,VA,40.7,Velocity Award,Points
NH,HND,Economy,AUD,MNL,20000,VA,14.7,Velocity Award,Points
NH,MNL,Economy,AUD,NRT,20000,VA,41.3,Velocity Award,Points
NH,SGN,Economy,AUD,NRT,25000,VA,41.3,Velocity Award,Points
NH,NRT,Economy,AUD,SGN,25000,VA,32.9,Velocity Award,Points
NH,HND,Economy,AUD,BKK,25000,VA,32.2,Velocity Award,Points
NH,NRT,Economy,AUD,BKK,25000,VA,33.3,Velocity Award,Points
NH,SGN,Economy,AUD,HND,25000,VA,40.6,Velocity Award,Points
NH,HND,Economy,AUD,SGN,25000,VA,32.9,Velocity Award,Points
NH,BKK,Economy,AUD,NRT,25000,VA,43.5,Velocity Award,Points
NH,BKK,Economy,AUD,HND,25000,VA,42.8,Velocity Award,Points
NH,NRT,Economy,AUD,SIN,27000,VA,73.2,Velocity Award,Points
NH,HND,Economy,AUD,KUL,27000,VA,30.4,Velocity Award,Points
NH,KUL,Economy,AUD,HND,27000,VA,40.7,Velocity Award,Points
NH,NRT,Economy,AUD,KUL,27000,VA,30.4,Velocity Award,Points
NH,HND,Economy,AUD,SIN,27000,VA,73.3,Velocity Award,Points
NH,SIN,Economy,AUD,NRT,27000,VA,41.3,Velocity Award,Points
NH,KUL,Economy,AUD,NRT,27000,VA,41.3,Velocity Award,Points
NH,SIN,Economy,AUD,HND,27000,VA,40.7,Velocity Award,Points
NH,HNL,Economy,AUD,NRT,29000,VA,101.2,Velocity Award,Points
NH,HND,Economy,AUD,CGK,29000,VA,25.6,Velocity Award,Points
NH,CGK,Economy,AUD,NRT,29000,VA,41.3,Velocity Award,Points
NH,HNL,Economy,AUD,HND,29000,VA,100.5,Velocity Award,Points
NH,NRT,Economy,AUD,CGK,29000,VA,25.6,Velocity Award,Points
NH,CGK,Economy,AUD,HND,29000,VA,40.6,Velocity Award,Points
NH,NRT,Economy,AUD,HNL,29000,VA,48.4,Velocity Award,Points
NH,HND,Economy,AUD,HNL,29000,VA,48.4,Velocity Award,Points
NH,YVR,Economy,AUD,HND,31000,VA,40.6,Velocity Award,Points
NH,HND,Economy,AUD,SEA,31000,VA,48.4,Velocity Award,Points
NH,SEA,Economy,AUD,HND,31000,VA,100.5,Velocity Award,Points
NH,HND,Economy,AUD,YVR,31000,VA,58.3,Velocity Award,Points
NH,NRT,Business,AUD,HAN,38000,VA,40.4,Velocity Award,Points
NH,HND,Business,AUD,MNL,38000,VA,14.7,Velocity Award,Points
NH,NRT,Business,AUD,MNL,38000,VA,14.7,Velocity Award,Points
NH,MNL,Business,AUD,NRT,38000,VA,41.3,Velocity Award,Points
NH,MNL,Business,AUD,HND,38000,VA,40.9,Velocity Award,Points
